 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
210-970-766-2062,2021,ABRIL,4/13/2021,Martes,12:20:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,21 DE ENERO,CALLE,PLUTARCO E. CALLES,"25.6847274, -100.2239167",
210-574-321-1255,2021,MARZO,3/6/2021,Sábado,11:24:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA BARCA,CALLE,JARDINES DE LA SILLA,"25.6410153, -100.1866685",
210-971-382-2064,2021,ABRIL,4/13/2021,Martes,13:31:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,21 DE ENERO,AVENIDA,AV. LOPEZ MATEOS,"25.6847274, -100.2239167",
210-576-451-1257,2021,MARZO,3/6/2021,Sábado,15:57:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,POLICIA AUXILIAR,AVENIDA,AV. RUIZ CORTINES,"25.7102676, -100.1798299",
210-972-938-2065,2021,ABRIL,4/13/2021,Martes,16:40:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,DEL RIO,CALLE,GUADALAJARA,"25.7096827, -100.1922534",
210-576-447-1258,2021,MARZO,3/6/2021,Sábado,16:02:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6939425, -100.2392333",
210-972-874-2066,2021,ABRIL,4/13/2021,Martes,16:38:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL HIDALGO,AVENIDA,AV. PABLO LIVAS,"25.6646992, -100.2066197",
210-576-772-1260,2021,MARZO,3/6/2021,Sábado,16:39:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. RUIZ CORTINES,"25.7071913, -100.1788625",
210-981-854-2083,2021,ABRIL,4/14/2021,Miércoles,16:16:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VISTA SOL,AVENIDA,AV. MIGUEL ALEMAN,"25.6956857, -100.2340872",
210-576-883-1263,2021,MARZO,3/6/2021,Sábado,16:56:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,BONIFACIOS SALINAS,"25.6912612, -100.2403411",
210-983-736-2086,2021,ABRIL,4/14/2021,Miércoles,19:44:00,REVERSA,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,AVENIDA,AV. ELOY CAVAZOS,"25.6609049, -100.2344271",
210-579-147-1267,2021,MARZO,3/6/2021,Sábado,20:48:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,CALLE,LAZARO CARDENAS,"25.6775606, -100.2309428",
210-987-790-2090,2021,ABRIL,4/15/2021,Jueves,0:00:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,SAN RAFAEL,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6451748, -100.2119354",
210-584-975-1272,2021,MARZO,3/7/2021,Domingo,8:26:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,EL MAESTRO,CALLE,MATAMOROS,"25.6735199, -100.2635177",
210-991-348-2097,2021,ABRIL,4/15/2021,Jueves,15:50:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,TOLTECA,AVENIDA,AV. BENITO JUAREZ,"25.6784579, -100.2370948",
210-590-284-1275,2021,MARZO,3/7/2021,Domingo,20:51:00,CAIDA DE PERSONA,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE LA SILLA,AVENIDA,AV. ELOY CAVAZOS,"25.6555371, -100.2138249",
210-995-002-2103,2021,ABRIL,4/15/2021,Jueves,21:45:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DE GUADALUPE,AVENIDA,AV. PABLO LIVAS,"25.6561589, -100.1844132",
210-593-461-1278,2021,MARZO,3/8/2021,Lunes,8:07:00,SALIDA DE CAMINO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY,CALLE,PASEO DE LAS AMÉRICAS,"25.6488205, -100.2171333",
210-998-663-2108,2021,ABRIL,4/16/2021,Viernes,9:09:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TIERRA PROPIA,CALLE,YAHUALICA,"25.641494, -100.1863482",
210-593-807-1280,2021,MARZO,3/8/2021,Lunes,7:56:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,BONIFACIOS SALINAS,"25.6912612, -100.2403411",
210-999-395-2110,2021,ABRIL,4/16/2021,Viernes,11:08:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA LIBERTAD,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6894017, -100.2545073",
210-593-837-1283,2021,MARZO,3/8/2021,Lunes,0:00:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY,CALLE,PASEO DE LAS AMÉRICAS,"25.6517244, -100.2658979",
210-999-540-2112,2021,ABRIL,4/16/2021,Viernes,11:24:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA VICTORIA,AVENIDA,AV. RUIZ CORTINES,"25.7031098, -100.2169695",
210-594-745-1289,2021,MARZO,3/8/2021,Lunes,11:23:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CAÑADA BLANCA,CALLE,ZACATECAS,"25.7254173, -100.1861232",
210-999-899-2113,2021,ABRIL,4/16/2021,Viernes,12:09:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. ISRAEL CAVAZOS,"25.6523801, -100.1856796",
210-595-577-1291,2021,MARZO,3/8/2021,Lunes,13:28:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RINCÓN DEL CONTRY,AVENIDA,AV. ELOY CAVAZOS,"25.6618068, -100.2598957",
211-004-078-2119,2021,ABRIL,4/16/2021,Viernes,19:43:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,CALLE,LAZARO CARDENAS,"25.6670114, -100.2331491",
210-596-407-1294,2021,MARZO,3/8/2021,Lunes,15:12:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CHULA VISTA,AVENIDA,AV. MORONES PRIETO,"25.6774737, -100.2077435",
211-006-753-2122,2021,ABRIL,4/16/2021,Viernes,23:57:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,EL RANCHITO,AVENIDA,AV. ISRAEL CAVAZOS,"25.6925752, -100.2337558",
210-597-008-1296,2021,MARZO,3/8/2021,Lunes,16:22:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6896808, -100.2545201",
211-000-380-2124,2021,ABRIL,4/17/2021,Sábado,2:34:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,NUEVA LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.7027037, -100.2254197",
210-6368-1303,2021,MARZO,3/8/2021,Lunes,23:11:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,RIBERAS DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6956014, -100.2335155",
211-008-462-2125,2021,ABRIL,4/17/2021,Sábado,2:46:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,CALLE,FRANCISCO SARABIA,"25.6764984, -100.2622573",
210-603-687-1232,2021,MARZO,3/9/2021,Martes,12:07:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TACUBAYA,CALLE,EVOULUCION,"25.6723306, -100.2031191",
211-009-400-2127,2021,ABRIL,4/17/2021,Sábado,4:56:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.7035585, -100.1642111",
210-604-806-1308,2021,MARZO,3/9/2021,Martes,14:38:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TIERRA PROPIA,CALLE,JARDINES DE LA SILLA,"25.6389655, -100.1867889",
211-010-227-2129,2021,ABRIL,4/17/2021,Sábado,7:16:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LOS LERMAS,AVENIDA,AV. BENITO JUAREZ,"25.674696, -100.1971983",
210-606-256-1312,2021,MARZO,3/9/2021,Martes,17:52:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY,AVENIDA,AV. LAS AMÉRICAS,"25.649961, -100.1918892",
211-010-281-2130,2021,ABRIL,4/17/2021,Sábado,7:34:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,SAN RAFAEL,CALLE,DEL OBELISCO,"25.6939382, -100.2133446",
210-606-915-1313,2021,MARZO,3/9/2021,Martes,19:04:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.7055162, -100.1641761",
211-010-460-2131,2021,ABRIL,4/17/2021,Sábado,8:09:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV. MORONES PRIETO,"25.6823548, -100.2626506",
210-608-815-1314,2021,MARZO,3/9/2021,Martes,22:55:00,REVERSA,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLES DE GUADALUPE,CALLE,MIGUEL HIDALGO,"25.677609, -100.232275",
211-010-607-2133,2021,ABRIL,4/17/2021,Sábado,8:36:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY,CALLE,AV. LAS AMERICAS,"25.6576264, -100.2614759",
210-610-848-1316,2021,MARZO,3/10/2021,Miércoles,8:02:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6925752, -100.2337558",
211-012-384-2136,2021,ABRIL,4/17/2021,Sábado,13:25:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. ISRAEL CAVAZOS,"25.6663747, -100.1744512",
210-612-110-1317,2021,MARZO,3/10/2021,Miércoles,11:45:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LIBERTAD,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6925752, -100.2337558",
211-012-443-2137,2021,ABRIL,4/17/2021,Sábado,13:42:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA HERRADURA,CALLE,CHAPULTEPEC,"25.6656786, -100.2670831",
210-612-571-1319,2021,MARZO,3/10/2021,Miércoles,12:41:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,13 DE MAYO,AVENIDA,AV. PABLO LIVAS,"25.6668101, -100.2211597",
211-012-452-2138,2021,ABRIL,4/17/2021,Sábado,13:35:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TOLTECA,AVENIDA,AV. PABLO LIVAS,"25.6697932, -100.2381954",
210-612-732-1320,2021,MARZO,3/10/2021,Miércoles,12:56:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA PURISIMA,CALLE,CALLE UNO,"25.7056399, -100.2333773",
211-015-507-2145,2021,ABRIL,4/17/2021,Sábado,20:27:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6912612, -100.2403411",
210-614-201-1325,2021,MARZO,3/10/2021,Miércoles,15:53:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE ANDALUCIA,AVENIDA,AV. PABLO LIVAS,"25.65567, -100.1831041",
211-022-208-2154,2021,ABRIL,4/18/2021,Domingo,12:46:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LINDA VISTA,CALLE,VISTA CORTA,"25.6913506, -100.2546094",
210-615-314-1327,2021,MARZO,3/10/2021,Miércoles,18:14:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MARIA MORELOS Y PAVÓN,CALLE,LAZARO CARDENAS,"25.6915114, -100.2297082",
211-023-643-2157,2021,ABRIL,4/18/2021,Domingo,16:19:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE SAN MIGUEL,CALLE,TORRE DE PISA,"25.7173936, -100.1889108",
210-615-695-1329,2021,MARZO,3/10/2021,Miércoles,18:53:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,AV. MORONES PRIETO,"25.664776, -100.3295764",
211-024-341-2158,2021,ABRIL,4/18/2021,Domingo,17:47:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA CRUZ,AVENIDA,AV. BENITO JUAREZ,"25.6661448, -100.1674364",
210-616-635-1333,2021,MARZO,3/10/2021,Miércoles,20:53:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6880976, -100.2600197",
211-029-552-2168,2021,ABRIL,4/19/2021,Lunes,8:13:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,JOSEFA ZOZAYA,AVENIDA,AV. ACAPULCO,"25.7236956, -100.1915768",
210-616-599-1336,2021,MARZO,3/10/2021,Miércoles,20:43:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE LAS FLORES,AVENIDA,AV. RUIZ CORTINES,"25.7093347, -100.1821288",
211-003-558-2171,2021,ABRIL,4/19/2021,Lunes,11:21:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA HACIENDA,AVENIDA,AV. BENITO JUAREZ,"25.6624812, -100.2087793",
210-617-451-1337,2021,MARZO,3/10/2021,Miércoles,22:38:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,XOCHIMILCO,AVENIDA,AV. BENITO JUAREZ,"25.6561771, -100.1720766",
211-034-102-2179,2021,ABRIL,4/19/2021,Lunes,18:49:00,MÓVIL DE VEHICULO,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA CRUZ,AVENIDA,AV. BENITO JUAREZ,"25.6630115, -100.1515805",
210-619-470-1341,2021,MARZO,3/11/2021,Jueves,6:41:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,XOCHIMILCO,CALLE,XOCHIMILCO,"25.6559266, -100.1725584",
211-036-305-2181,2021,ABRIL,4/19/2021,Lunes,22:53:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,PRIVADA,PRIV. LINDA VISTA,CALLE,DE LA ZANJA,"25.7126428, -100.2107751",
210-619-996-1342,2021,MARZO,3/11/2021,Jueves,9:21:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV. BENITO JUAREZ,"25.6764984, -100.2622573",
211-037-427-2183,2021,ABRIL,4/20/2021,Martes,2:20:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,NUEVO ALMAGUER,CALLE,DEL CASTILLO,"25.6497566, -100.2171438",
210-610-092-1343,2021,MARZO,3/11/2021,Jueves,2:35:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA HERRADURA,CALLE,PROL. ARTEAGA,"25.6612644, -100.2669578",
211-037-857-2184,2021,ABRIL,4/20/2021,Martes,5:16:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,CALLE,MIRAVALLE,"25.7049909, -100.1675981",
210-620-702-1347,2021,MARZO,3/11/2021,Jueves,11:08:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA LIBERTAD,AVENIDA,AV. MIGUEL ALEMAN,"25.6968528, -100.2296113",
211-038-384-2191,2021,ABRIL,4/20/2021,Martes,8:29:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ALAMEDA DE LA HACIENDA,CALLE,LAS TORRES,"25.6691181, -100.2445002",
210-623-276-1353,2021,MARZO,3/11/2021,Jueves,15:49:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAS QUINTAS,AVENIDA,AV. LOPEZ MATEOS,"25.6893849, -100.2122514",
211-041-060-2192,2021,ABRIL,4/20/2021,Martes,15:11:00,CRUCERO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,13 DE MAYO,AVENIDA,AV. PABLO LIVAS,"25.6668101, -100.2211597",
210-623-618-1358,2021,MARZO,3/11/2021,Jueves,0:00:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RES. SANTA FE,AVENIDA,AV. ACAPULCO,"25.7255844, -100.2025264",
211-041-130-2193,2021,ABRIL,4/20/2021,Martes,15:18:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CENTRO DE GUADALUPE,AVENIDA,AV. MORONES PRIETO,"25.6823548, -100.2626506",
210-623-921-1359,2021,MARZO,3/11/2021,Jueves,17:30:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,CALLE,BONIFACIOS SALINAS,"25.6908457, -100.2401854",
211-041-529-2196,2021,ABRIL,4/20/2021,Martes,0:00:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MARTE,CALLE,LAS TORRES,"25.6739283, -100.2489345",
210-627-544-1363,2021,MARZO,3/11/2021,Jueves,22:58:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE LINDA VISTA,CALLE,CORREGIDORA,"25.6925752, -100.2337558",
211-041-850-2198,2021,ABRIL,4/20/2021,Martes,16:40:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,AVENIDA,AV. BENITO JUAREZ,"25.6775606, -100.2309428",
210-627-296-1366,2021,MARZO,3/12/2021,Viernes,22:32:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VIVIENDA POPULAR,AVENIDA,AV. PABLO LIVAS,"25.6687571, -100.2328688",
211-041-953-2199,2021,ABRIL,4/20/2021,Martes,16:44:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,NUEVA LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.7070278, -100.2239822",
210-632-546-1373,2021,MARZO,3/12/2021,Viernes,0:00:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY LAS AGUILAS,CALLE,FRANCISCO DE GOYA,"25.6519655, -100.2619001",
211-042-119-2201,2021,ABRIL,4/20/2021,Martes,17:17:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,GUADALUPE CHAVEZ,AVENIDA,AV. ELOY CAVAZOS,"25.6585121, -100.2250188",
210-633-424-1375,2021,MARZO,3/12/2021,Viernes,15:13:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PARQUE GUADALUPE,CALLE,SERAFIN PEÑA,"25.6693687, -100.2186613",
211-042-637-2202,2021,ABRIL,4/20/2021,Martes,18:11:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE CHAPULTEPEC,CALLE,PASEO DEL VALLE,"25.6642664, -100.2675859",
210-633-516-1376,2021,MARZO,3/12/2021,Viernes,15:32:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LINDA VISTA,AVENIDA,AV. MIGUEL ALEMAN,"25.6903684, -100.2477033",
211-043-191-2204,2021,ABRIL,4/20/2021,Martes,18:59:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,GUADALUPE CHAVEZ,CALLE,LAS TORRES,"25.6687972, -100.2237489",
210-635-206-1379,2021,MARZO,3/12/2021,Viernes,18:16:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA VICTORIA,AVENIDA,AV. MIGUEL ALEMAN,"25.7027037, -100.2254197",
211-047-668-2208,2021,ABRIL,4/21/2021,Miércoles,6:47:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.69564, -100.16458",
210-634-638-1380,2021,MARZO,3/12/2021,Viernes,17:19:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE CHAPULTEPEC,CALLE,CHAPULTEPEC,"25.6628821, -100.2691264",
211-048-200-2211,2021,ABRIL,4/21/2021,Miércoles,9:03:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIRASOL,AVENIDA,AV. PABLO LIVAS,"25.6682071, -100.229518",
210-635-080-1381,2021,MARZO,3/12/2021,Viernes,16:01:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA MARIA,AVENIDA,AV. PABLO LIVAS,"25.658206, -100.189764",
210-502-74-2215,2021,ABRIL,4/21/2021,Miércoles,14:40:00,LATERAL CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,AVENIDA,AV. AZTECA,"25.688614, -100.241005",
210-635-645-1383,2021,MARZO,3/12/2021,Viernes,18:59:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,VILLAS DE SAN MIGUEL,AVENIDA,AV. RUIZ CORTINES,"25.7073579, -100.2009921",
211-050-525-2217,2021,ABRIL,4/21/2021,Miércoles,15:04:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE SOLEADO,AVENIDA,AV. ISRAEL CAVAZOS,"25.7055162, -100.1641761",
210-636-419-1384,2021,MARZO,3/12/2021,Viernes,20:05:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,INDUSTRIAL LA SILLA,AVENIDA,AV. ISRAEL CAVAZOS,"25.6668902, -100.1736347",
211-051-124-2218,2021,ABRIL,4/21/2021,Miércoles,16:18:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,EL SABINO,AVENIDA,AV. BENITO JUAREZ,"25.6787522, -100.2317302",
210-636-578-1386,2021,MARZO,3/12/2021,Viernes,20:28:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,TOLTECA,CALLE,TOLTECA,"25.6679864, -100.2382832",
211-053-772-2220,2021,ABRIL,4/21/2021,Miércoles,21:34:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,TOLTECA,AVENIDA,AV. PABLO LIVAS,"25.6695806, -100.2368052",
210-639-330-1387,2021,MARZO,3/13/2021,Sábado,0:24:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. ISRAEL CAVAZOS,"25.6663747, -100.1744512",
211-036-387-2226,2021,ABRIL,4/22/2021,Jueves,8:16:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CAMINO REAL,CALLE,CAMINO REAL,"25.662143, -100.2277709",
210-643-124-1391,2021,MARZO,3/13/2021,Sábado,10:48:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PEDREGAL DE GUADALUPE,AVENIDA,AV. ISRAEL CAVAZOS,"25.6606851, -100.1786661",
211-056-861-2227,2021,ABRIL,4/22/2021,Jueves,9:20:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VILLA ESPAÑOLA,CALLE,CASTILLA,"25.6968622, -100.2107056",
210-643-297-1392,2021,MARZO,3/13/2021,Sábado,11:09:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLES DE LA SILLA,CALLE,OLIVO,"25.6631103, -100.2122179",
211-059-992-2231,2021,ABRIL,4/22/2021,Jueves,17:21:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,CERRO AZUL,AVENIDA,AV. ISRAEL CAVAZOS,"25.6663747, -100.1744512",
210-643-825-1394,2021,MARZO,3/13/2021,Sábado,12:35:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,FRACCIONAMIENTO,FRACC. LAS TERRASSAS,CALLE,MAGNOLIA,"25.6522541, -100.2206793",
211-058-875-2235,2021,ABRIL,4/22/2021,Jueves,14:44:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONTRY SOL,AVENIDA,AV. ELOY CAVAZOS,"25.6600337, -100.2567046",
210-645-007-1396,2021,MARZO,3/13/2021,Sábado,14:21:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA FLORESTA,AVENIDA,AV. LOPEZ MATEOS,"25.6952781, -100.212115",
211-060-704-2239,2021,ABRIL,4/22/2021,Jueves,18:51:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,DOS RIOS,AVENIDA,AV. ISRAEL CAVAZOS,"25.6672225, -100.1742489",
210-645-480-1397,2021,MARZO,3/13/2021,Sábado,15:09:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,TORRES DE LINDA VISTA,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6912612, -100.2403411",
211-060-522-2241,2021,ABRIL,4/22/2021,Jueves,18:40:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,BOULEVARD,BLV. MIGUEL DE LA MADRID,"25.6925752, -100.2337558",
210-644-550-1398,2021,MARZO,3/13/2021,Sábado,14:11:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA VICTORIA,AVENIDA,AV. MIGUEL ALEMAN,"25.7049288, -100.2243327",
211-060-626-2243,2021,ABRIL,4/22/2021,Jueves,18:42:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA CRUZ,AVENIDA,AV. BENITO JUAREZ,"25.6661448, -100.1674364",
210-645-832-1400,2021,MARZO,3/13/2021,Sábado,15:48:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA MARIA,AVENIDA,AV. ELOY CAVAZOS,"25.6513869, -100.1974641",
211-061-244-2245,2021,ABRIL,4/22/2021,Jueves,19:55:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAS QUINTAS,AVENIDA,AV. MORONES PRIETO,"25.6837509, -100.2521299",
210-644-865-1402,2021,MARZO,3/13/2021,Sábado,14:04:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,CALLE,PUENTE AZTECA,"25.6883382, -100.2420343",
211-064-987-2248,2021,ABRIL,4/23/2021,Viernes,6:14:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,29 DE JULIO,AVENIDA,AV. BENITO JUAREZ,"25.6638816, -100.153486",
210-645-619-1403,2021,MARZO,3/13/2021,Sábado,15:26:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,VILLA DE SAN MIGUEL,CALLE,PILASTRA,"25.7086555, -100.2118569",
